"CustomerID","monetary","frequency","cycle","recency"
15596,1339.44,8,37.857142857142854,101.0
15597,315.71999999999997,2,6.0,30.0
15598,235.68,3,9.0,36.0
15599,761.74,2,178.0,27.0
15601,6745.36,17,22.5625,12.0
15602,1102.3700000000001,14,27.692307692307693,9.0
15603,48.480000000000004,1,,79.0
15604,216.39,1,,53.0
15605,1198.23,5,84.25,37.0
15606,2563.61,11,26.7,58.0
15607,104.76,1,,337.0
15608,1093.68,4,30.666666666666668,29.0
15609,270.03000000000003,1,,185.0
15610,112.46000000000001,1,,52.0
15611,1547.39,13,27.083333333333332,10.0
15612,195.15,2,25.0,37.0
15615,10369.99,26,13.96,11.0
15618,747.03,5,26.0,33.0
15619,336.40000000000003,1,,11.0
15620,1524.4,5,77.0,51.0
15621,1158.77,6,3.4,5.0
15622,3248.33,14,18.384615384615383,44.0
15623,301.03,1,,142.0
15624,588.13,4,46.666666666666664,117.0
15625,1504.56,8,19.285714285714285,101.0
15626,675.8,2,255.0,75.0
15628,2865.64,10,40.22222222222222,5.0
15630,1180.4,3,79.5,46.0
15632,3147.31,10,28.77777777777778,16.0
15634,243.55,1,,18.0
15636,724.76,2,193.0,90.0
15637,223.36,1,,53.0
15639,425.32,1,,135.0
15640,12443.34,17,23.0,5.0
15641,1887.2,4,84.66666666666667,106.0
15643,647.4,6,20.6,180.0
15644,813.0,4,31.666666666666668,167.0
15645,611.59,1,,19.0
15646,425.14000000000004,3,107.5,158.0
15648,602.6,3,31.5,205.0
15649,816.0,2,31.0,337.0
15651,646.3,3,112.0,37.0
15652,337.74,1,,92.0
15653,877.4399999999999,2,23.0,93.0
15654,922.5300000000001,2,17.0,10.0
15655,511.32,2,10.0,234.0
15656,748.5,4,79.66666666666667,46.0
15657,30.0,1,,23.0
15658,958.9,8,26.0,191.0
15659,306.45,1,,44.0
15660,1552.01,11,34.0,26.0
15661,309.8,2,21.0,318.0
15663,138.14,1,,107.0
15664,386.43,1,,51.0
15665,2242.01,2,75.0,169.0
15667,301.32,1,,40.0
15668,76.32000000000001,1,,218.0
15669,677.69,5,55.75,41.0
15670,173.05,1,,297.0
15671,2635.4900000000002,8,36.0,19.0
15673,2881.02,4,79.66666666666667,89.0
15674,1744.02,6,36.2,74.0
15675,323.69,3,99.5,82.0
15676,3324.09,4,91.33333333333333,10.0
15677,657.23,1,,50.0
15678,352.7,1,,53.0
15679,781.28,4,52.666666666666664,25.0
15680,1333.68,3,178.5,10.0
15681,946.36,6,52.4,19.0
15683,193.75,1,,118.0
15687,2981.5,11,32.2,9.0
15689,254.1,2,242.0,120.0
15690,239.76,2,96.0,5.0
15691,136.8,1,,253.0
15692,191.04,1,,29.0
15694,6408.6,14,28.615384615384617,1.0
15695,409.98,2,0.0,267.0
15696,2644.46,12,26.636363636363637,34.0
15699,309.65,1,,18.0
15700,664.03,3,0.5,173.0
15701,1542.14,4,36.0,3.0
15703,211.5,1,,265.0
15704,2293.62,4,25.0,141.0
15705,143.1,1,,202.0
15706,1001.8100000000001,6,10.6,64.0
15707,945.58,4,17.0,36.0
15708,3329.7200000000003,10,36.55555555555556,41.0
15709,133.25,1,,284.0
15712,1072.3600000000001,5,69.5,10.0
15713,346.75,3,111.5,144.0
15714,330.88,2,66.0,12.0
15716,1118.81,4,74.66666666666667,146.0
15717,150.3,1,,235.0
15719,5042.31,14,23.46153846153846,33.0
15720,598.73,1,,25.0
15721,507.08,1,,12.0
15722,2216.6600000000003,6,51.0,36.0
15723,203.1,1,,365.0
15724,212.3,3,41.5,202.0
15725,415.25,1,,16.0
15727,5178.96,7,57.166666666666664,17.0
15729,62.0,1,,213.0
15730,1108.38,4,47.0,66.0
15732,294.12,2,160.0,213.0
15733,162.3,1,,283.0
15734,1339.45,2,86.0,115.0
15737,1121.21,12,20.727272727272727,15.0
15738,4788.77,19,19.666666666666668,19.0
15739,449.12,1,,67.0
15740,154.88,1,,50.0
15743,784.46,4,56.0,17.0
15744,34.8,1,,78.0
15745,1071.24,6,45.6,9.0
15746,182.96,1,,135.0
15747,974.04,3,80.0,13.0
15748,149.31,1,,41.0
15749,24850.9,4,32.333333333333336,236.0
15750,2451.23,9,45.5,3.0
15752,2628.93,8,47.57142857142857,40.0
15753,79.2,1,,305.0
15754,455.67,4,65.33333333333333,51.0
15755,2318.88,8,41.857142857142854,2.0
15756,532.96,4,62.666666666666664,62.0
15757,714.42,2,152.0,66.0
15758,205.25,1,,25.0
15759,253.04,3,70.0,219.0
15762,583.75,2,12.0,66.0
15763,1048.67,3,23.0,32.0
15764,3245.47,10,21.666666666666668,82.0
15766,315.06,1,,65.0
15768,621.83,3,55.0,116.0
15769,51823.72,28,13.481481481481481,8.0
15773,635.6800000000001,1,,6.0
15774,270.8,1,,69.0
15775,104.9,1,,246.0
15776,241.62,1,,134.0
15777,1021.61,5,30.0,242.0
15780,475.28000000000003,3,87.0,184.0
15781,333.56,4,93.33333333333333,26.0
15782,2593.94,4,26.666666666666668,10.0
15783,246.3,1,,11.0
15785,2303.75,8,38.0,30.0
15786,4834.2,5,17.75,44.0
15787,948.05,3,17.5,27.0
15789,351.3,1,,359.0
15790,220.85,1,,11.0
15791,1604.44,3,80.5,44.0
15793,948.96,3,127.0,15.0
15795,610.01,1,,150.0
15796,2707.61,9,37.625,2.0
15797,2192.4,3,95.5,114.0
15799,884.14,3,129.5,76.0
15800,699.08,2,139.0,108.0
15801,1042.19,4,21.0,47.0
15803,415.82,1,,52.0
15804,3848.55,18,11.647058823529411,1.0
15805,5448.7300000000005,19,18.944444444444443,24.0
15806,784.58,3,115.0,47.0
15807,903.9,3,13.5,51.0
15808,3732.42,5,15.75,307.0
15809,399.21,6,53.4,36.0
15810,1145.43,6,43.6,79.0
15811,2171.32,9,43.5,18.0
15812,1801.14,5,52.5,108.0
15813,1303.91,2,32.0,208.0
15814,1919.23,5,8.5,17.0
15815,2100.6,5,49.0,64.0
15819,1905.45,4,75.66666666666667,50.0
15820,206.98,1,,320.0
15821,570.96,2,17.0,45.0
15822,885.47,2,356.0,4.0
15825,532.94,1,,173.0
15826,1649.3600000000001,4,53.0,52.0
15827,1648.54,19,16.61111111111111,74.0
15829,636.14,2,41.0,100.0
15830,547.7,2,8.0,30.0
15831,801.76,3,133.0,59.0
15832,836.79,1,,255.0
15834,2096.3,4,69.0,71.0
15835,954.09,4,95.33333333333333,45.0
15836,117.47,1,,51.0
15837,391.98,1,,65.0
15838,33643.08,19,19.77777777777778,12.0
15839,1020.74,5,30.75,26.0
15840,345.66,3,57.0,59.0
15841,1209.1,5,68.5,65.0
15843,118.95000000000002,1,,304.0
15844,130.73999999999998,1,,47.0
15845,3650.87,10,35.55555555555556,18.0
15847,389.27,2,250.0,39.0
15850,238.85,2,149.0,20.0
15852,160.71,2,11.0,187.0
15853,110.8,1,,52.0
15854,2974.65,12,32.45454545454545,5.0
15855,712.24,5,31.75,137.0
15856,16210.81,30,12.448275862068966,5.0
15857,297.0,1,,19.0
15858,1438.85,5,88.0,16.0
15860,977.21,8,46.857142857142854,41.0
15861,3000.36,7,42.5,13.0
15862,832.88,4,121.66666666666667,9.0
15863,68.84,2,167.0,26.0
15864,1769.7800000000002,7,49.0,23.0
15865,895.13,3,86.5,41.0
15866,230.53,1,,102.0
15867,3791.25,16,24.266666666666666,6.0
15869,149.64,2,0.0,278.0
15870,354.09000000000003,1,,33.0
15872,360.93,2,0.0,15.0
15874,4399.33,9,27.625,64.0
15877,440.78000000000003,2,16.0,2.0
15880,313.28,1,,370.0
15881,438.24,7,8.666666666666666,313.0
15882,493.08000000000004,4,56.666666666666664,199.0
15883,396.48,2,31.0,3.0
15885,349.35,1,,94.0
15886,181.09,1,,61.0
15888,135.6,1,,81.0
15889,427.57,2,213.0,157.0
15891,521.97,1,,227.0
15894,262.90000000000003,2,116.0,254.0
15895,179.17,1,,150.0
15897,222.05,2,0.0,195.0
15898,1384.68,6,73.4,2.0
15899,56.25,1,,369.0
15900,351.11,1,,24.0
15901,361.9,3,69.0,17.0
15903,5126.34,8,40.857142857142854,10.0
15904,164.68,1,,9.0
15906,1567.69,7,39.333333333333336,20.0
15907,966.6,3,103.5,4.0
15909,191.93999999999997,1,,174.0
15910,1232.18,8,45.142857142857146,1.0
15912,264.62,2,55.0,179.0
15916,1496.79,10,38.888888888888886,17.0
15917,123.1,1,,248.0
15918,334.23,2,81.0,191.0
15919,639.89,2,349.0,20.0
15920,163.55,3,0.0,155.0
15921,336.03000000000003,1,,173.0
15922,363.6,2,1.0,373.0
15923,127.08,1,,373.0
15925,207.15,1,,195.0
15930,426.63,1,,68.0
15932,2461.85,11,28.5,5.0
15933,1107.46,3,32.5,22.0
15935,108.04,1,,240.0
15937,145.35,1,,65.0
15938,404.58,5,52.75,113.0
15939,6087.26,15,17.285714285714285,90.0
15940,35.8,1,,312.0
15942,337.44,1,,134.0
15944,325.1,1,,277.0
15945,181.0,1,,366.0
15947,1708.24,1,,83.0
15948,955.24,2,35.0,9.0
15949,364.72,2,55.0,17.0
15950,1705.26,5,89.5,2.0
15951,669.57,3,142.0,2.0
15952,806.57,4,64.0,34.0
15953,1653.4299999999998,9,44.25,16.0
15955,4389.81,15,24.857142857142858,25.0
15957,428.89,1,,32.0
15958,104.35000000000001,1,,75.0
15963,470.76,2,26.0,20.0
15965,845.64,4,116.66666666666667,18.0
15967,418.83,2,295.0,24.0
15969,582.9,3,91.5,3.0
15970,314.1,1,,304.0
15971,4194.9,12,26.727272727272727,18.0
15973,110.72,1,,367.0
15974,3429.55,8,35.57142857142857,40.0
15975,371.01,1,,85.0
15976,430.94,2,55.0,166.0
15977,1054.73,2,22.0,18.0
15978,1098.78,1,,78.0
15980,2398.86,3,83.0,89.0
15981,3408.48,8,41.0,25.0
15983,1475.02,4,117.0,23.0
15984,2816.97,11,36.6,3.0
15985,1037.42,2,113.0,124.0
15986,168.12,1,,31.0
15987,1451.28,7,59.333333333333336,13.0
15988,158.03,1,,20.0
15990,792.11,2,243.0,45.0
15992,41.989999999999995,1,,4.0
15993,2751.07,10,4.0,9.0
15994,427.07,1,,55.0
15996,1044.78,7,46.333333333333336,89.0
15998,3089.97,5,81.5,37.0
16000,12393.7,3,0.0,3.0
16003,2735.37,5,82.5,30.0
16005,615.39,4,86.0,13.0
16006,101.4,1,,212.0
16007,1701.94,4,56.0,48.0
16008,478.78,3,90.5,24.0
16009,992.71,4,45.666666666666664,23.0
16010,407.5,3,58.5,246.0
16011,3362.71,16,23.866666666666667,9.0
16012,1415.29,3,60.0,36.0
16013,33471.27,52,7.215686274509804,4.0
16014,653.13,4,85.33333333333333,36.0
16015,690.25,4,15.333333333333334,4.0
16016,1483.31,10,40.333333333333336,4.0
16017,211.88,1,,48.0
16018,408.9,2,141.0,40.0
16019,3531.2400000000002,10,40.333333333333336,2.0
16020,851.01,3,24.5,17.0
16022,628.28,1,,261.0
16023,719.81,3,110.0,47.0
16024,245.96,1,,13.0
16025,439.65999999999997,1,,30.0
16026,236.09,1,,44.0
16027,934.62,6,42.2,92.0
16029,58193.85,65,5.234375,39.0
16030,331.24,1,,310.0
16031,548.94,2,155.0,93.0
16033,8729.3,26,14.56,6.0
16034,437.7,3,68.0,197.0
16036,758.92,2,176.0,88.0
16037,855.02,3,44.5,270.0
16038,454.33,4,64.66666666666667,8.0
16040,1313.55,3,101.5,66.0
16041,3166.4,3,55.5,31.0
16042,1172.32,4,28.333333333333332,23.0
16043,773.99,4,93.33333333333333,38.0
16045,1340.7,4,57.0,120.0
16048,256.44,2,0.0,374.0
16049,1111.79,3,17.5,41.0
16050,137.9,1,,174.0
16052,362.06,1,,55.0
16053,1511.95,2,90.0,33.0
16054,783.9,1,,146.0
16055,134.8,1,,221.0
16056,664.85,1,,46.0
16057,2140.2200000000003,10,31.11111111111111,5.0
16059,1459.8600000000001,6,60.4,66.0
16062,1153.62,4,118.33333333333333,10.0
16063,335.32,1,,261.0
16065,372.09,1,,366.0
16066,1521.87,5,27.0,17.0
16070,852.15,2,10.0,23.0
16071,326.24,1,,45.0
16072,584.32,1,,289.0
16073,94.35,2,6.0,292.0
16076,2173.53,11,20.5,4.0
16078,79.2,1,,284.0
16079,1352.0,3,12.0,17.0
16080,176.6,2,193.0,82.0
16081,2806.9,5,77.5,57.0
16083,1317.62,2,260.0,101.0
16084,436.18,1,,300.0
16085,981.51,5,74.25,24.0
16086,1119.31,6,61.6,60.0
16091,315.06,2,44.0,155.0
16092,779.36,4,46.666666666666664,115.0
16093,17.0,1,,107.0
16094,1041.83,6,65.2,12.0
16096,320.62,1,,265.0
16097,185.04999999999998,1,,241.0
16098,2005.63,7,47.666666666666664,88.0
16099,731.9,3,87.5,51.0
16101,1245.96,3,30.5,10.0
16102,1842.14,3,43.0,43.0
16103,1429.64,6,45.2,8.0
16104,302.36,1,,62.0
16105,336.96,1,,249.0
16106,108.38,1,,66.0
16107,3204.1600000000003,7,27.666666666666668,18.0
16108,816.1,1,,85.0
16109,611.88,2,90.0,219.0
16110,1337.48,3,133.0,46.0
16112,195.74,4,65.0,144.0
16113,161.38,1,,184.0
16114,135.75000000000003,1,,171.0
16115,1667.97,8,40.42857142857143,10.0
16116,592.88,1,,212.0
16117,232.21,1,,190.0
16119,423.36,2,64.0,9.0
16120,1294.14,5,0.0,60.0
16121,867.11,2,158.0,58.0
16122,684.4200000000001,4,97.66666666666667,74.0
16123,307.78,1,,52.0
16124,187.15,2,1.0,317.0
16125,289.35,1,,368.0
16126,6287.77,4,89.0,30.0
16127,656.25,1,,40.0
16128,1880.22,5,66.25,18.0
16131,3506.54,6,37.6,52.0
16133,14312.62,43,7.5,4.0
16134,603.6899999999999,3,169.0,22.0
16135,517.55,1,,263.0
16136,709.38,3,109.0,60.0
16139,635.41,3,94.0,19.0
16140,708.18,2,306.0,66.0
16141,620.4,1,,89.0
16142,535.34,1,,250.0
16143,2419.84,7,61.0,4.0
16144,175.2,1,,247.0
16145,3741.98,18,20.647058823529413,9.0
16146,734.13,3,37.5,158.0
16147,375.0,1,,134.0
16148,76.32000000000001,1,,297.0
16149,280.52,2,138.0,5.0
16150,1906.07,10,37.111111111111114,39.0
16152,1829.04,1,,269.0
16153,1824.23,5,76.25,50.0
16156,3032.2400000000002,11,30.2,9.0
16157,644.24,4,19.0,16.0
16159,348.2,1,,282.0
16160,1009.4499999999999,4,7.0,65.0
16161,5455.77,24,15.956521739130435,2.0
16162,37.4,1,,253.0
16163,441.6,3,70.0,226.0
16164,802.53,4,8.333333333333334,18.0
16168,3770.6,28,13.296296296296296,11.0
16169,1822.97,4,22.333333333333332,9.0
16170,1880.4199999999998,7,33.0,51.0
16171,73.2,1,,60.0
16172,1140.21,5,36.5,96.0
16173,1406.57,7,13.833333333333334,16.0
16174,1009.5500000000001,3,12.5,127.0
16175,1037.59,4,48.666666666666664,95.0
16177,331.95,1,,51.0
16178,197.9,1,,139.0
16179,215.83,1,,61.0
16180,10226.68,10,16.88888888888889,101.0
16181,305.54,1,,74.0
16182,6617.65,4,74.0,73.0
16183,338.71000000000004,1,,68.0
16184,1155.54,7,24.5,65.0
16185,529.41,2,216.0,17.0
16186,3991.94,13,29.166666666666668,23.0
16187,6841.24,16,16.866666666666667,32.0
16188,981.86,4,66.0,45.0
16189,215.48,2,70.0,16.0
16190,215.08,1,,41.0
16191,4918.22,21,17.9,3.0
16193,314.45,1,,237.0
16198,400.68,1,,76.0
16200,1080.6200000000001,2,160.0,5.0
16201,1821.52,5,26.5,4.0
16202,365.27,1,,361.0
16203,589.15,5,78.5,59.0
16204,405.71,1,,24.0
16205,754.78,4,49.666666666666664,31.0
16206,537.0600000000001,4,91.0,55.0
16207,394.38,1,,26.0
16208,664.26,2,245.0,45.0
16209,2262.62,5,39.5,89.0
16210,21076.3,17,23.25,2.0
16211,542.77,2,7.0,82.0
16212,681.19,3,132.0,20.0
16213,159.0,1,,79.0
16214,1062.75,3,49.5,171.0
16215,242.35,1,,81.0
16216,914.9300000000001,1,,268.0
16217,266.45000000000005,2,47.0,236.0
16218,3054.87,8,49.142857142857146,30.0
16221,864.86,3,165.5,37.0
16222,846.72,1,,319.0
16224,1295.3,4,64.0,58.0
16225,1096.32,5,58.25,45.0
16226,255.12,3,16.0,204.0
16227,308.32,2,6.0,220.0
16229,1010.6,2,125.0,88.0
16230,542.03,2,31.0,190.0
16232,983.23,5,45.75,33.0
16233,422.13,5,73.75,72.0
16235,848.41,5,73.0,41.0
16236,432.2,1,,79.0
16239,372.9,3,66.5,57.0
16240,3699.56,5,17.25,9.0
16241,2607.87,13,30.0,10.0
16242,3598.26,8,38.42857142857143,9.0
16243,409.1,2,21.0,34.0
16244,1522.75,2,161.0,212.0
16245,1352.36,4,77.66666666666667,24.0
16247,114.56,1,,171.0
16248,152.94,1,,62.0
16249,1800.07,5,46.75,53.0
16250,389.44,2,112.0,262.0
16253,3683.86,2,189.0,67.0
16255,2609.3,10,38.77777777777778,17.0
16256,732.63,2,9.0,258.0
16257,21.95,1,,177.0
16258,5203.51,5,43.5,46.0
16260,1035.45,1,,51.0
16261,746.83,4,76.33333333333333,18.0
16265,5323.15,10,39.44444444444444,10.0
16266,861.89,7,22.166666666666668,74.0
16268,617.65,2,0.0,72.0
16270,1141.24,1,,354.0
16271,1414.24,4,114.33333333333333,16.0
16272,411.7,1,,117.0
16274,337.75,1,,374.0
16275,559.87,1,,197.0
16276,810.6000000000001,1,,177.0
16278,537.83,1,,101.0
16279,1509.58,3,77.5,22.0
16281,2062.06,1,,73.0
16282,168.3,1,,340.0
16283,1529.81,6,40.6,6.0
16284,823.97,2,19.0,32.0
16287,142.5,1,,170.0
16292,280.9,2,4.0,118.0
16293,2236.7400000000002,12,32.63636363636363,9.0
16295,1328.55,4,18.333333333333332,10.0
16297,278.55,2,2.0,267.0
16298,598.2,3,82.0,23.0
16302,212.82,1,,127.0
16303,5305.83,4,102.66666666666667,26.0
16305,361.21999999999997,1,,139.0
16306,602.27,9,19.25,214.0
16308,2560.0,4,74.66666666666667,38.0
16309,686.67,3,74.5,92.0
16311,616.26,2,32.0,18.0
16313,274.15000000000003,2,46.0,4.0
16315,226.37,1,,331.0
16316,2786.16,10,32.666666666666664,65.0
16317,1341.65,3,89.0,120.0
16318,328.15,1,,36.0
16319,404.40000000000003,1,,218.0
16320,1038.46,2,41.0,173.0
16321,230.70000000000002,7,41.833333333333336,73.0
16322,326.75,2,35.0,2.0
16323,207.50000000000003,1,,197.0
16324,428.68,3,24.5,129.0
16325,510.54,5,50.25,45.0
16326,3085.96,14,25.307692307692307,6.0
16327,3813.62,6,71.0,15.0
16330,242.21,4,31.666666666666668,18.0
16332,1583.2,8,39.57142857142857,29.0
16333,26626.8,22,14.380952380952381,8.0
16337,151.05,1,,37.0
16338,214.8,1,,158.0
16339,109.95,1,,285.0
16340,549.07,1,,108.0
16341,1959.38,6,35.4,25.0
16342,322.41,4,34.666666666666664,76.0
16343,370.48,2,0.0,17.0
16344,101.10000000000001,1,,159.0
16345,575.41,1,,45.0
16347,887.65,2,25.0,12.0
16348,1467.11,7,34.666666666666664,33.0
16349,53.5,1,,291.0
16350,1106.42,5,86.0,22.0
16351,153.9,1,,333.0
16352,494.44,2,20.0,18.0
16353,6675.71,23,16.636363636363637,4.0
16354,395.8,2,10.0,64.0
16356,210.32000000000002,4,26.666666666666668,198.0
16357,658.88,3,90.0,34.0
16358,2024.95,5,45.75,2.0
16359,1460.3700000000001,11,32.4,8.0
16360,3406.53,8,12.0,5.0
16361,896.66,4,20.666666666666668,10.0
16362,652.07,8,8.428571428571429,33.0
16363,109.36,1,,54.0
16364,707.04,2,126.0,12.0
16365,1540.42,9,43.75,18.0
16366,327.3,1,,19.0
16367,804.49,2,325.0,38.0
16368,497.43,2,26.0,3.0
16369,1551.58,3,89.0,19.0
16370,1320.56,4,47.666666666666664,83.0
16372,367.93,2,0.0,34.0
16374,465.08,2,196.0,67.0
16376,977.52,3,4.5,9.0
16377,676.2,1,,268.0
16378,362.95,3,31.5,248.0
16379,2131.9,5,18.5,5.0
16380,1780.59,1,,62.0
16383,668.36,2,194.0,75.0
16384,584.5,2,174.0,90.0
16385,555.89,3,153.0,61.0
16386,317.2,2,225.0,29.0
16387,94.36,1,,323.0
16389,1362.27,5,57.5,54.0
16392,221.19,1,,270.0
16393,2955.9,20,19.31578947368421,3.0
16394,1412.06,9,29.875,51.0
16395,1486.9,5,67.5,61.0
16398,1631.15,4,36.333333333333336,145.0
16399,406.77,2,216.0,20.0
16400,303.93,1,,95.0
16401,4066.49,18,19.176470588235293,2.0
16402,299.6,2,105.0,265.0
16403,161.04999999999998,2,10.0,303.0
16404,443.05,1,,71.0
16405,167.25,2,8.0,303.0
16406,163.07,1,,19.0
16407,2126.93,10,33.333333333333336,13.0
16409,2028.88,5,70.25,37.0
16411,214.65,2,350.0,20.0
16412,151.83,1,,54.0
16413,262.2,1,,57.0
16414,126.25,2,259.0,22.0
16415,210.35,1,,45.0
16416,1031.4,3,15.0,27.0
16418,675.27,3,91.0,45.0
16419,959.48,7,33.166666666666664,113.0
16422,34444.8,56,6.4,18.0
16423,346.12,1,,25.0
16424,133.56,1,,192.0
16425,302.7,1,,303.0
16426,1908.25,10,30.444444444444443,3.0
16427,241.06,2,21.0,264.0
16429,284.55,1,,107.0
16430,300.85,1,,58.0
16431,642.81,3,42.0,214.0
16432,287.4,1,,65.0
16433,184.26,1,,29.0
16434,1522.25,7,45.0,30.0
16438,798.35,5,19.25,6.0
16440,3640.67,5,51.75,8.0
16441,381.2,2,224.0,68.0
16442,616.79,3,179.5,2.0
16444,654.67,4,72.66666666666667,47.0
16445,230.51,1,,34.0
16446,2.9,1,,206.0
16447,259.01,1,,136.0
16448,188.89000000000001,1,,199.0
16449,674.69,3,45.0,191.0
16450,311.92,1,,150.0
16451,266.97,1,,88.0
16454,5.9,1,,65.0
16455,1841.18,7,51.333333333333336,64.0
16456,2158.37,5,68.5,100.0
16457,208.36,1,,219.0
16458,3482.7400000000002,18,21.058823529411764,3.0
16460,814.72,3,26.5,29.0
16461,151.42,1,,178.0
16462,102.0,4,73.0,65.0
16463,1397.45,5,45.75,22.0
16464,1314.68,3,61.5,20.0
16466,1603.46,7,43.166666666666664,34.0
16468,74.9,1,,75.0
16469,650.4300000000001,4,74.33333333333333,24.0
16470,757.44,5,76.75,52.0
16471,223.95000000000002,1,,275.0
16473,314.86,4,57.333333333333336,165.0
16474,1811.31,11,13.8,8.0
16475,544.3,4,61.666666666666664,89.0
16477,2494.46,7,51.333333333333336,64.0
16478,331.0,3,20.0,26.0
16479,300.83,2,0.0,11.0
16480,769.29,1,,76.0
16482,220.62,1,,16.0
16483,139.35,1,,193.0
16484,379.4,2,17.0,174.0
16485,363.65,1,,78.0
16488,492.2,4,38.333333333333336,34.0
16491,731.5,1,,47.0
16493,1329.66,6,51.4,73.0
16494,826.53,1,,297.0
16495,684.41,3,136.5,4.0
16496,1562.22,3,154.0,9.0
16497,2965.69,6,56.8,50.0
16498,86.12,3,0.5,162.0
16499,339.95,3,2.0,361.0
16500,400.86,6,65.2,5.0
16503,1421.43,5,63.5,107.0
16504,484.38,1,,26.0
16505,777.6,1,,32.0
16506,90.30000000000001,2,21.0,20.0
16509,363.7,1,,297.0
16510,248.1,1,,373.0
16511,948.26,3,122.5,22.0
16513,874.59,4,13.0,5.0
16515,1627.13,5,64.75,53.0
16516,101.7,1,,31.0
16517,162.7,1,,278.0
16518,480.92,3,111.5,62.0
16519,212.98,2,340.0,26.0
16520,1036.6200000000001,3,89.5,187.0
16523,9295.67,25,13.083333333333334,2.0
16525,11895.57,28,13.481481481481481,3.0
16526,290.36,1,,172.0
16527,228.06000000000003,1,,82.0
16528,244.41,1,,4.0
16529,455.25,1,,191.0
16531,1244.59,7,56.333333333333336,23.0
16532,6748.8,3,160.5,18.0
16533,1026.94,4,16.333333333333332,20.0
16535,593.75,1,,6.0
16536,539.02,2,3.0,108.0
16539,1388.81,4,123.66666666666667,3.0
16542,119.62,1,,54.0
16545,339.3,1,,165.0
16546,787.15,2,82.0,291.0
16549,4154.64,10,36.0,11.0
16550,2271.2,9,32.5,109.0
16551,922.12,3,120.5,96.0
16552,379.73,2,131.0,243.0
16553,5668.82,12,17.90909090909091,164.0
16554,642.4,6,65.6,4.0
16555,285.89,2,74.0,36.0
16556,3313.79,7,49.0,67.0
16557,281.85,2,113.0,25.0
16558,8257.04,24,15.91304347826087,1.0
16560,816.51,2,332.0,27.0
16561,511.12,2,54.0,6.0
16563,1077.74,1,,54.0
16565,173.7,1,,365.0
16566,614.01,6,55.4,16.0
16567,865.6,2,142.0,195.0
16569,124.2,1,,4.0
16570,3661.35,13,29.333333333333332,9.0
16571,1285.22,5,69.5,4.0
16572,999.7,4,49.333333333333336,128.0
16573,648.41,4,72.33333333333333,74.0
16574,451.44,1,,72.0
16581,70.44,1,,183.0
16582,313.62,1,,114.0
16583,233.45000000000002,1,,374.0
16584,908.03,3,87.0,81.0
16586,463.95,1,,249.0
16587,225.15,1,,233.0
16589,459.24,3,45.0,72.0
16591,213.5,1,,69.0
16592,4073.28,18,16.647058823529413,5.0
16593,330.03,3,138.5,51.0
16594,181.09,1,,76.0
16595,360.16,1,,62.0
16596,250.15,2,351.0,16.0
16597,90.04,1,,5.0
16598,140.7,2,8.0,278.0
16600,813.52,6,66.8,5.0
16601,243.63,1,,41.0
16602,494.72999999999996,2,5.0,32.0
16603,482.47,2,17.0,75.0
16607,3038.67,14,26.23076923076923,18.0
16609,5450.96,9,29.625,16.0
16610,75.66,1,,220.0
16611,129.49,1,,187.0
16612,1187.66,4,93.0,33.0
16613,618.59,1,,71.0
16614,506.19,1,,183.0
16616,500.42,2,142.0,16.0
16617,151.85,1,,236.0
16618,2630.64,6,58.2,32.0
16619,204.41,2,10.0,254.0
16620,178.96,2,257.0,4.0
16621,813.48,4,75.33333333333333,52.0
16623,129.45000000000002,1,,246.0
16624,810.5699999999999,2,117.0,81.0
16625,333.08,1,,275.0
16626,4379.65,20,14.0,1.0
16627,322.8,1,,80.0
16628,2183.04,6,41.0,30.0
16629,417.73,2,23.0,74.0
16633,2878.15,7,36.166666666666664,18.0
16634,217.9,2,150.0,223.0
16637,1124.59,4,64.33333333333333,33.0
16638,1676.47,11,34.6,23.0
16639,1169.38,4,70.0,26.0
16641,231.1,1,,106.0
16642,679.83,3,101.5,5.0
16643,487.51,1,,246.0
16644,833.78,2,35.0,178.0
16647,214.06,2,35.0,170.0
16648,270.85999999999996,2,4.0,39.0
16650,518.42,1,,72.0
16652,6658.01,10,23.88888888888889,59.0
16653,1166.92,3,27.5,17.0
16654,594.97,5,56.75,142.0
16655,3794.52,6,62.8,18.0
16656,8568.24,21,17.1,23.0
16657,933.62,4,81.66666666666667,10.0
16658,123.24,1,,369.0
16659,39.12,1,,190.0
16660,810.4499999999999,3,151.5,17.0
16665,135.4,1,,363.0
16666,118.98,1,,20.0
16667,570.13,2,216.0,69.0
16668,306.71999999999997,6,53.8,16.0
16669,1370.47,2,55.0,24.0
16670,4022.46,17,21.375,17.0
16671,1692.27,3,68.0,29.0
16672,8119.69,22,12.571428571428571,3.0
16674,319.61,2,44.0,55.0
16676,1558.72,5,76.0,34.0
16678,3025.24,13,23.333333333333332,3.0
16679,129.75,1,,367.0
16680,183.7,1,,44.0
16681,1770.34,6,36.2,73.0
16682,1028.0,5,45.75,5.0
16684,65920.12,30,12.206896551724139,5.0
16685,324.24,2,0.0,62.0
16686,3043.48,9,38.5,48.0
16688,1260.86,4,19.666666666666668,2.0
16689,355.09999999999997,2,7.0,76.0
16690,208.63,2,129.0,73.0
16692,1126.0,2,33.0,257.0
16693,482.01,2,203.0,69.0
16696,657.9000000000001,4,37.666666666666664,136.0
16697,112.75,1,,242.0
